Product URL,Descriptions,tags
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.93.745.745a/s640x640/122734249_141758484324308_1966331943463220904_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=eo-Bfeq_c40AX_nigHm&oh=4d440d8b466a438b95a942444e0426f7&oe=5FC3F8CA,"Photo by KUCCH_Alenas on October 27, 2020. Image may contain: indoor.",T-shirt/top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/122781698_2842867499290088_5087991262756923264_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=J7sTaLyuO8EAX9QHOct&oh=1dcad73444718a1f7e6868c42a07543d&oe=5FC1FA83,"Photo by Akshaykumar_Fans_Group 🌀 in Mumbai, Maharashtra. Image may contain: 4 people, people sitting.",Body Dress
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/e35/c0.74.594.594a/122885544_979636205853964_984656690242394085_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=mwWPoV3usK8AX828FcS&oh=2a50076afc04b06ed3a2ca2ec3b79c78&oe=5FC19383,"Photo shared by BOLLYWOOD GALAXY 24 on October 27, 2020 tagging @bollywoodgalaxy24. Image may contain: 1 person, standing and outdoor.",T-shirt/top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/39312149_294827251305349_275181672800976896_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=cd1VL6jwUsYAX9Wlw9P&_nc_tp=24&oh=b5b9e9b0fd0d017f385fa2710d29ca58&oe=5FC307F4,"Photo by WhatsApp +91 8866552363 on October 27, 2020. Image may contain: one or more people and people standing.",Body Dress
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.115.1080.1080a/s640x640/37995614_1699468630179443_2893874248793718784_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=q1qLEdb7RXUAX9YTn9N&oh=203550aa2a297a0a58a88daaec947901&oe=5FC22DB9,"Photo shared by FilmiBhai 😎 on October 27, 2020 tagging @filmygyan. Image may contain: 1 person, standing.",Dress/Top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.127.1080.1080a/s640x640/36085376_258548581598407_6311891832351490048_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=OCqrutrCnxIAX_iwsl2&oh=60b728c79b7b2298bf1807b2830c6936&oe=5FC2FECA,"Photo shared by pranutan's chinmay on October 27, 2020 tagging @pranutan, @aarti.bahl, and @mohnish_bahl. Image may contain: 1 person, text that says 'yonuton You make the sunshine jook so pale with your inner radiance'.",T-shirt/top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.114.1080.1080a/s640x640/36148884_400814980408506_3518793721233539072_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=wxztdxmjS3UAX-iTOrc&oh=ad0710891867afd45fe46098dcb66542&oe=5FC30FF4,"Photo by Label sejal on October 27, 2020. Image may contain: 1 person.",T-shirt/top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/37332433_2125667197654768_3350893493898706944_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=r1yWlxVQr-kAX8h_LSS&_nc_tp=24&oh=119106eb1aa93ac8556119696e44434a&oe=5FC16FA1,"Photo by Afrikan Woman on August 28, 2018. Image may contain: 2 people. GORGEOUS 😍😍😍 #2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica

@julietibrahim 💛💛💛",T-shirt/top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/40560970_279571492771507_4858734210975268945_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=5bF-Rx8qxocAX9ZYWZa&_nc_tp=24&oh=32422d7aaf43fd0c2e00fc392ee7e4a0&oe=5FC113A6,"Photo by Afrikan Woman on August 10, 2018. Image may contain: 1 person, standing. @bammybestowed 😍💙 #2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",Body Dress
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/36634132_1981908038787109_7240484472078991360_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=yk2PdFqnnvcAX-zeXsn&_nc_tp=24&oh=f828e99e7ac7c14a321333c0ca5c0c35&oe=5FC1B790,"Photo by Afrikan Woman on July 13, 2018. Image may contain: 1 person. @ceec_official ❤🔥 #2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",Dress/Top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/36845289_213858555937337_6835767801106399232_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=oubyNUGIRXAAX89iGHt&_nc_tp=24&oh=2f71a1505c480ec18e80b586bfcb9dc3&oe=5FC095A0,"Photo by Afrikan Woman on July 06, 2018. Image may contain: 1 person, standing. Weekend vibes👌🔥 @ceec_official 😍❤ #2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica #madivasmagfashion #madivasmag",Dress/Top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.131.1080.1080a/s640x640/37105659_205153333461233_5582401889212825600_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=NppHTACtZ8oAX-RQjfE&oh=a2637e8588d31271514e9fc1f4206550&oe=5FC34F9F,"Photo by Afrikan Woman on July 26, 2018. Image may contain: 1 person. NEW POST ALERT!!! Head over to www.madivasmag.com to get an update of the best in fashion & lifestyle

#2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",Shoes
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/e35/59947721_293283288224884_6852744405492699974_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=xxCZ0drxsAAAX85r_-z&tp=18&oh=a21465c005339f1692cad87fbabe4121&oe=5FC302F3,"Photo by Afrikan Woman on September 05, 2018. Image may contain: 2 people. @tokemakinwa Camo slay😍❤ #2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",Dress/Top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/51183132_289935418366003_7932324430958244092_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=NK9HQec6CLkAX-Pr9g3&_nc_tp=24&oh=8dcc54a981d16652c27c86a9ee59ae63&oe=5FC23828,"Photo by Afrikan Woman on July 16, 2018. Image may contain: 1 person. NEW POST ALERT! Head over to www.madivasmag.com to get an update of the best in fashion & lifestyle

#2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica

@vandora_vandora ❤😍",Dress/Top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/49906958_532117387292753_8071705430526343932_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=rH8fa0NXJukAX-yhrCY&_nc_tp=24&oh=9b229ca50de8d053409b9451d4cbcac0&oe=5FC1FECD,"Photo by Afrikan Woman on July 19, 2018. Image may contain: 1 person. NEW POST ALERT! Head over to www.madivasmag.com to get an update of the best in fashion & lifestyle

#2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica

@lillyafe 💕❤",Dress/Top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/49434141_619597665158457_1918506441267330343_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=d6DNHiTkm2oAX_djrVB&_nc_tp=24&oh=5e516a8da4faf28f0e8e279e620a227a&oe=5FC14365,"Photo by Afrikan Woman on July 25, 2018. Image may contain: 1 person. @julietibrahim SLAY!😍💕💕 #2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",Shoes
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/49321471_596714987439233_282200203710683563_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=HnIs18uRhFIAX8-oukH&_nc_tp=24&oh=6ffbab3e8e05dce3ecf81f2035797a94&oe=5FC349D4,"Photo by @officialsmileystore😘😘😘 on May 18, 2019. Image may contain: 1 person.",Dress/Top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/44500425_1791683260959506_1533669875287044811_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=8LiFCxPMIG4AX8ohW97&_nc_tp=24&oh=d0f8c61640b6497a93cb105f6e13a8bd&oe=5FC25A1D,"Photo by Ready To Wear/ Designer on February 10, 2019. Image may contain: 1 person.",Dress/Top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/40386523_2154292567923837_4123338288268034802_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=A0RJAmv6owkAX-n7JTC&_nc_tp=24&oh=4f25889aa99f308f2de4e5fb43a84bb8&oe=5FC11717,"Photo by Ready To Wear/ Designer on January 20, 2019.",Body Dress
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/40033398_459612787859056_8904321602152288676_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=j1LbcQg-bUUAX85U6Nn&_nc_tp=24&oh=308c58a556ab4b62478740d3ec2e87f2&oe=5FC460DF,"Photo by Ready To Wear/ Designer on January 20, 2019. Image may contain: 1 person.",Dress/Top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/40130946_473763193137991_9039046458715668480_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=K-tuJiGYpVwAX9Rl7iZ&_nc_tp=24&oh=68495d9a19d313d22db44febfacfbbed&oe=5FC1165D,"Photo by Ready To Wear/ Designer on January 20, 2019. Image may contain: 3 people.",Body Dress
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.101.809.809a/s640x640/39887426_451237432064041_1729106309556469760_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=oilAWShYCQEAX8K6PSn&oh=6e1481c6091de81c69f12e77047d179a&oe=5FC3D929,"Photo by Princess on November 07, 2018. Image may contain: 5 people. Clients order. 
#dress #lagosmua #lagosonlinestore  #latestcelebrityfashion #lagosdesigner #readytowear #fashionjunkie #weeklyspread",T-shirt/top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/39400565_457760624735333_7486829704389853184_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=jqFV_CKooAYAX-8zJjZ&_nc_tp=24&oh=8f0a64bf007b68604d61b2d99c47cffb&oe=5FC084A1,"Photo shared by Afrikan Woman on September 13, 2018 tagging @eleanorgoodeyphotography. Image may contain: 1 person. NEW POST ALERT! Head over to www.madivasmag.com to get an update of the best in fashion & lifestyle

#2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",Body Dress
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/38528471_218957362106621_884089253758238720_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=eqnDQp664nEAX8qGznC&_nc_tp=24&oh=f0e593c5329dc52396020a10be9ad3f6&oe=5FC37667,"Photo shared by Afrikan Woman on September 13, 2018 tagging @symplysimi. Image may contain: 1 person. Head over to www.madivasmag.com to get an update of the best in fashion & lifestyle

#2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",Dress
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.83.1080.1080a/s640x640/38530331_428756234312980_5435323113573187584_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=QQGZ4_6VjJsAX_XqDfx&oh=18682c88a56db0b52359238fd572b760&oe=5FC2A556,"Photo shared by Afrikan Woman on September 03, 2018 tagging @sharonooja. Image may contain: 1 person. NEW POST ALERT! Head over to www.madivasmag.com to get an update of the best in fashion & lifestyle

#2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",Dress
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/38722610_199077314293963_506383782434045952_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=FsFWcBtMo4gAX8DgU5q&_nc_tp=24&oh=96090fe912f41fad702027e86e5ba8b1&oe=5FC1AF9A,"Photo by Princess on August 27, 2018. Image may contain: 1 person. Good morning my way maker.. Thank you for d gift of life.. thankyou for making me.. My families .. Wells wishers to wake up sound and healthy dis morning.. Lord crown our effort today with favours.. Amen.... #thanks mami  for coming around.. #madeinigeria #madeinlagos#leisureshoppingspree #shoppingonline #slaymamas #latestcelebrityfashion  #lagosslayers #prettymummy #scubadress #instafashion",T-shirt/top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/38291274_2205704036371620_9052689452396183552_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=9YnEcDn067YAX_dliY7&_nc_tp=24&oh=cf6abc42e199f1c8f2651ed532e28ecb&oe=5FC104F1,"Photo shared by Afrikan Woman on August 23, 2018 tagging @tokemakinwa. Image may contain: 1 person. New post alert! Head over to www.madivasmag.com to get an update of the best in fashion & lifestyle

#2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",T-shirt/top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/37642926_495054750918406_5256464964377378816_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=vppSIyAUd5AAX_SmAQy&_nc_tp=24&oh=a437fc06223a01c841f5582a0f7128d3&oe=5FC200FD,"Photo shared by Afrikan Woman on August 13, 2018 tagging @sharonooja, @funkejenifaakindele, and @omonioboli. Image may contain: 3 people, people standing, text that says 'ladi adivas EVENTS SEE PHOTO'S FROM THE PREMIERE OF 'MOMS AT WAR www.madivasmaq.com'. NEW POST ALERT! Head over to www.madivasmag.com to get an update of the best in fashion & lifestyle

#2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica #madivasmagfashion #madivas",Dress/Top
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/37223988_535676223515895_3590077426589237248_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=9MQ39lqgNw8AX89hpEi&_nc_tp=24&oh=c634fe5db6861155f0b59320fe014067&oe=5FC0DC76,"Photo by Princess on August 11, 2018. Image may contain: 1 person. Saturdays are for partyyyyyy...clients  order....dare to be different. ..
#2 steps juvlum...
#women in buisness..#buiding my profile...#instafashion #instablog9ja #fashionpolice #fashionjunkie9ja #africanprint #anakarastyles #lagosdesigner ..#tontodikeh #tonterialondon #naijafashiondesigner #naijafashionista  #naijafashiondaily#lindaikeji #latestcelebrityfashion #lagosslayers #nigeriancelebrities#leisureshoppingspree",Shirt
https://instagram.fudr2-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.33.1080.1080a/s640x640/37190637_233204087308488_8611776880112041984_n.jpg?_nc_ht=instagram.fudr2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=QniPWLFDTnsAX-Pg9x4&oh=ac440a353ba956bc51a3defc8d51c076&oe=5FC38893,"Photo shared by Afrikan Woman on August 08, 2018 tagging @officialtboss_. Image may contain: 2 people. @officialtboss_ BEAUTIFUL💙💙💙 #2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",Body Dress
,"Photo shared by Afrikan Woman on August 08, 2018 tagging @iambisola. Image may contain: 1 person. NEW POST ALERT! Head over to www.madivasmag.com to get an update of the best in fashion & lifestyle

#2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",Dress/Top
,"Photo shared by Afrikan Woman on August 03, 2018 tagging @jackieappiah. Image may contain: 1 person. NEW POST ALERT! 
Head over to www.madivasmag.com to get an update of the best in fashion & lifestyle

#2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica 
@jackieappiah ❤❤",Dress
,"Photo by Afrikan Woman on July 26, 2018. Image may contain: 3 people, sunglasses. @bammybestowed 😍😍😍 #2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica",Shoes
,"Photo by Afrikan Woman on July 26, 2018. Image may contain: 1 person, standing. @julietibrahim SLAY😍 
#2018celebritystyle #latestcelebrityfashion #fashion #fashionforcelebrities #nigeriancelebrities #fashionablenigeriancelebrities #africancelebrity #celebritiesinafrica #madivasmagfashion #madivasmag #madivas",Shoes
